,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
1946,신흥3동,대림제1동,127.1489458,37.443555,126.905818,37.4954685,신흥3동대림제1동,35043,3598.468,35330
1947,월계3동,신설동,127.0692485,37.6210475,127.0255251,37.5749343,월계3동신설동,8244,1914.391,10700
1948,신설동,월계3동,127.0255251,37.5749343,127.0692485,37.6210475,신설동월계3동,9222,1323.742,9500
1949,상계1동,삼양동,127.0549781,37.6799006,127.0197725,37.6250518,상계1동삼양동,8536,2042.93,11000
1950,진관동,신당제4동,126.9210512,37.634983,,,진관동신당제4동,0,0.0,0
1951,신내1동,수유제3동,127.099538,37.605882,127.023125,37.638715,신내1동수유제3동,9738,2150.346,12500
1952,서교동,남영동,126.914588,37.5551015,126.9748403,37.5457586,서교동남영동,7119,1521.209,9500
1953,청파동,창제2동,126.9674,37.5488,127.0356387,37.6414033,청파동창제2동,29160,2864.536,25800
1954,정릉제4동,종암동,127.0069798,37.6133387,127.0351572,37.5990075,정릉제4동종암동,3972,744.527,5800
1955,신정4동,신장2동,126.8558042,37.5245455,127.2140117,37.5417094,신정4동신장2동,43013,5027.994,39510
1956,창제5동,의정부1동,127.0436793,37.6563436,127.0475771,37.7464356,창제5동의정부1동,11651,1563.337,13410
1957,목4동,청운효자동,126.86835,37.532425,126.9706519,37.5841367,목4동청운효자동,14281,2736.303,16400
1958,신정3동,신장2동,126.8547892,37.5151685,127.2140117,37.5417094,신정3동신장2동,41761,5302.393,40810
1959,당산제1동,신정1동,126.897443,37.5249643,126.8542636,37.5185289,당산제1동신정1동,5368,966.212,6900
1960,암사제1동,지금동,127.132663,37.551508,127.1638249,37.6026192,암사제1동지금동,10393,1204.476,11470
1961,상계1동,묵제1동,127.0549781,37.6799006,127.0784729,37.6123734,상계1동묵제1동,8477,1937.019,11200
1962,오류제2동,삼성동,126.8395371,37.4888016,127.062532,37.5144424,오류제2동삼성동,30329,4172.412,26600
1963,상암동,수궁동,126.8946875,37.578325,126.8314627,37.4939422,상암동수궁동,14559,2110.142,14600
1964,신설동,중계4동,127.0255251,37.5749343,127.0780091,37.6587275,신설동중계4동,13966,1996.199,14100
1965,염리동,회현동,126.94565,37.547083,126.9793216,37.5572864,염리동회현동,4754,1233.61,7300
1966,상암동,신길제1동,126.8946875,37.578325,126.9214285,37.5112667,상암동신길제1동,12386,1421.584,11700
1967,공릉2동,신월3동,127.083488,37.621332,126.8291541,37.5336234,공릉2동신월3동,31665,4185.808,28500
1968,북가좌제2동,망원제2동,126.9112,37.5815,126.9023578,37.5602495,북가좌제2동망원제2동,3948,808.176,5700
1969,용문동,이태원제1동,126.957562,37.5389,126.9950384,37.5325225,용문동이태원제1동,4901,1166.102,6400
1970,회현동,월곡제2동,126.9793216,37.5572864,127.0478758,37.6057667,회현동월곡제2동,10526,1703.333,11100
1971,신정2동,소사본3동,126.870679,37.5192314,126.79993,37.4800723,신정2동소사본3동,9903,1606.501,10570
1972,구의제2동,성산제2동,127.0899111,37.5472481,126.9090061,37.568618,구의제2동성산제2동,26715,3350.159,24000
1973,가양제3동,인헌동,126.8605955,37.561092,126.9652628,37.4750974,가양제3동인헌동,17521,2474.253,17500
1974,방학제2동,성곡동,127.0351005,37.6681842,126.8034928,37.5167184,방학제2동성곡동,52318,4440.561,52190
1975,대학동,미성동,126.9369907,37.4706145,126.9155534,37.4761761,대학동미성동,3836,679.138,5600
1976,성내제2동,행운동,127.129563,37.532425,126.9570456,37.4806541,성내제2동행운동,23193,3476.355,21900
1977,중계4동,행운동,127.0780091,37.6587275,126.9570456,37.4806541,중계4동행운동,32141,5382.747,32000
1978,망우제3동,월계2동,127.0949497,37.5919108,127.0508,37.6325377,망우제3동월계2동,9707,1513.214,11400
1979,구의제2동,하계2동,127.0899111,37.5472481,127.0679733,37.6320048,구의제2동하계2동,12359,1412.192,11800
1980,독산제1동,하안4동,126.897041,37.4702453,126.8777341,37.4657221,독산제1동하안4동,2870,598.213,4510
1981,청운효자동,목4동,126.9706519,37.5841367,126.86835,37.532425,청운효자동목4동,14256,2450.877,15700
1982,잠실4동,신대방제1동,127.1122668,37.5201089,126.91005,37.488943,잠실4동신대방제1동,23816,3572.909,23700
1983,수서동,도곡2동,127.104929,37.4889181,127.0464338,37.4837425,수서동도곡2동,6621,1204.082,9400
1984,신월7동,진관동,126.8346571,37.5219343,126.9210512,37.634983,신월7동진관동,21681,3797.169,23000
1985,회현동,염리동,126.9793216,37.5572864,126.94565,37.547083,회현동염리동,4906,992.02,6300
1986,상계5동,하계1동,127.069498,37.6627392,127.0725852,37.6405374,상계5동하계1동,3345,780.129,5500
1987,석관동,월곡제2동,127.061413,37.612957,127.0478758,37.6057667,석관동월곡제2동,3143,856.677,5400
1988,방이1동,거여1동,127.123925,37.510933,127.1432324,37.4969643,방이1동거여1동,3160,631.418,5000
1989,창제4동,공릉1.3동,127.0515994,37.6522276,127.073838,37.624874,창제4동공릉1.3동,4701,782.936,5900
1990,발산제1동,공덕동,126.8331686,37.5531209,126.960025,37.550192,발산제1동공덕동,17773,3031.173,18700
1991,상도제3동,북가좌제2동,126.9313793,37.4991123,126.9112,37.5815,상도제3동북가좌제2동,15027,2017.092,14900
1992,역삼1동,종로1.2.3.4가동,127.0333574,37.4954841,126.9902618,37.574461,역삼1동종로1.2.3.4가동,10535,1882.412,11900
1993,대림제1동,이화동,126.905818,37.4954685,127.004338,37.577008,대림제1동이화동,14330,3191.05,17700
1994,홍은제1동,여의동,126.9471111,37.5989056,126.934584,37.5177232,홍은제1동여의동,16077,2323.849,15000
1995,반포4동,상도제2동,127.0003853,37.4974314,126.942296,37.5055197,반포4동상도제2동,6895,1173.004,8300
1996,사근동,상봉제1동,127.0453315,37.5614846,127.0872004,37.5998799,사근동상봉제1동,8243,1565.448,9700
1997,석관동,용두동,127.061413,37.612957,127.0372011,37.5758884,석관동용두동,6433,1456.169,8700
1998,도봉제1동,구미동,127.0434369,37.6786913,127.1226373,37.3402542,도봉제1동구미동,50512,5049.312,43750
1999,제기제1동,둔촌제2동,,,127.1419221,37.5332885,제기제1동둔촌제2동,0,0.0,0
2000,신대방제1동,이화동,126.91005,37.488943,127.004338,37.577008,신대방제1동이화동,15901,3449.94,18200
2001,삼전동,이화동,127.0925354,37.502714,127.004338,37.577008,삼전동이화동,13517,2686.579,14900
2002,왕십리도선동,서초3동,127.0255501,37.5678257,127.0119725,37.4836682,왕십리도선동서초3동,13209,2506.971,14300
2003,심곡본1동,창제2동,126.7789446,37.4824389,127.0356387,37.6414033,심곡본1동창제2동,42640,5487.616,46110
2004,창제2동,청파동,127.0356387,37.6414033,126.9674,37.5488,창제2동청파동,15586,4185.305,22200
2005,진관동,번제3동,126.9210512,37.634983,127.04665,37.625874,진관동번제3동,17232,2874.936,18400
2006,회현동,성산제2동,126.9793216,37.5572864,126.9090061,37.568618,회현동성산제2동,9006,1582.314,10500
2007,종로1.2.3.4가동,노량진제1동,126.9902618,37.574461,126.942013,37.512308,종로1.2.3.4가동노량진제1동,10199,1872.055,11200
2008,목5동,당산제1동,126.8816206,37.5371201,126.897443,37.5249643,목5동당산제1동,3486,1186.423,5400
2009,대조동,백석2동,126.920813,37.614165,126.7856111,37.6439531,대조동백석2동,19224,2133.275,20650
2010,상도제4동,상도제2동,126.941422,37.4994203,126.942296,37.5055197,상도제4동상도제2동,1637,414.09,3800
2011,원효로제2동,방화제2동,126.951538,37.53435,126.8067549,37.5666997,원효로제2동방화제2동,18292,1637.368,16600
2012,월계3동,신월4동,127.0692485,37.6210475,126.8401341,37.5246218,월계3동신월4동,32819,4074.168,30900
2013,마천2동,성남동,127.1485193,37.4968477,127.1383915,37.4350666,마천2동성남동,8450,1593.577,10410
2014,삼선동,월곡제2동,127.0146297,37.5908326,127.0478758,37.6057667,삼선동월곡제2동,4386,763.781,6400
2015,천호제2동,방학제3동,127.1254351,37.5435257,127.028036,37.6591685,천호제2동방학제3동,20604,2930.577,20800
2016,성내제1동,천호제1동,127.122425,37.5304417,127.1368066,37.5450159,성내제1동천호제1동,3027,607.29,4800
2017,난곡동,화곡제1동,126.9216507,37.4709634,126.841562,37.530408,난곡동화곡제1동,13424,2284.681,16230
2018,방화제3동,북아현동,126.8135628,37.5787386,126.957025,37.5595,방화제3동북아현동,17986,3040.01,18300
2019,장안제4동,용두동,,,127.0372011,37.5758884,장안제4동용두동,0,0.0,0
2020,양재1동,면목제4동,127.026744,37.4716412,127.0855775,37.5746736,양재1동면목제4동,22299,2586.74,21400
2021,행당제1동,일원본동,127.036188,37.558567,127.0864633,37.4833484,행당제1동일원본동,14372,2122.629,14000
2022,신당제4동,전농제2동,,,127.0600375,37.5781027,신당제4동전농제2동,0,0.0,0
2023,홍은제1동,응암제1동,126.9471111,37.5989056,126.926813,37.6006884,홍은제1동응암제1동,2899,586.022,4700
2024,월계2동,삼성2동,127.0508,37.6325377,127.04595,37.5112,월계2동삼성2동,21938,3702.148,21500
2025,당산제1동,철산3동,126.897443,37.5249643,126.8724885,37.4771336,당산제1동철산3동,8972,1327.451,10330
2026,신대방제2동,가양제1동,126.9244085,37.4984422,126.8447099,37.5695239,신대방제2동가양제1동,15678,1897.135,15300
2027,신월4동,하계2동,126.8401341,37.5246218,127.0679733,37.6320048,신월4동하계2동,32174,3632.333,29800
2028,난곡동,독산제1동,126.9216507,37.4709634,126.897041,37.4702453,난곡동독산제1동,3400,711.728,5200
2029,장지동,가회동,127.1354,37.4785,126.9847995,37.5800784,장지동가회동,22716,4223.595,22300
2030,녹번동,청운효자동,126.9298245,37.6021944,126.9706519,37.5841367,녹번동청운효자동,8213,1241.11,8800
2031,서초2동,종로1.2.3.4가동,127.02496,37.49208,126.9902618,37.574461,서초2동종로1.2.3.4가동,10717,2004.877,12400
2032,이태원제1동,상봉제2동,126.9950384,37.5325225,127.0808518,37.592892,이태원제1동상봉제2동,15656,1634.868,14800
2033,종로1.2.3.4가동,방화제3동,126.9902618,37.574461,126.8135628,37.5787386,종로1.2.3.4가동방화제3동,20322,2477.509,19900
2034,연희동,금호4가동,126.9351754,37.5739083,127.02241,37.5471987,연희동금호4가동,18114,3125.785,17800
2035,용두동,장안제4동,127.0372011,37.5758884,,,용두동장안제4동,0,0.0,0
2036,용답동,상일동,127.0555515,37.5640618,127.1683007,37.550583,용답동상일동,17012,2255.511,17200
2037,여의동,대곶면,126.934584,37.5177232,126.5818539,37.6491083,여의동대곶면,39546,2873.483,36250
2038,충현동,아현동,126.9546863,37.5648265,126.95215,37.547125,충현동아현동,2925,566.614,4500
2039,역촌동,장안제1동,126.915114,37.6044046,127.066375,37.567842,역촌동장안제1동,22530,3142.641,21900
2040,일원본동,중곡제4동,127.0864633,37.4833484,127.0894538,37.5590865,일원본동중곡제4동,16038,2180.238,17100
2041,북아현동,오류제2동,126.957025,37.5595,126.8395371,37.4888016,북아현동오류제2동,18451,2613.882,18700
2042,상계10동,중계4동,127.060225,37.661274,127.0780091,37.6587275,상계10동중계4동,2414,771.795,4500
2043,마천2동,중곡제3동,127.1485193,37.4968477,127.0801736,37.5688084,마천2동중곡제3동,13193,2551.266,14800
2044,평창동,도화동,126.9681871,37.6063166,126.9498798,37.5415123,평창동도화동,10349,1938.058,11800
2045,종로1.2.3.4가동,신곡1동,126.9902618,37.574461,127.0567956,37.7315413,종로1.2.3.4가동신곡1동,25631,3059.533,24090
2046,천호제2동,반포4동,127.1254351,37.5435257,127.0003853,37.4974314,천호제2동반포4동,19662,2799.903,17600
2047,장위제1동,도봉제2동,127.0437129,37.6141245,127.046575,37.669751,장위제1동도봉제2동,8077,1513.455,9600
2048,중곡제2동,방화제2동,127.081487,37.560308,126.8067549,37.5666997,중곡제2동방화제2동,33782,3582.087,28600
2049,번제1동,풍산동,127.0288473,37.6378913,126.7999452,37.6641075,번제1동풍산동,38891,3122.171,37830
2050,남가좌제2동,암사제1동,126.9238889,37.5784658,127.132663,37.551508,남가좌제2동암사제1동,29860,3780.569,27100
2051,은천동,백석2동,126.9424278,37.4853086,126.7856111,37.6439531,은천동백석2동,28302,2705.529,27050
2052,회현동,월곶면,126.9793216,37.5572864,126.5527814,37.7151254,회현동월곶면,48003,4230.372,43390
2053,문정2동,호계3동,127.1108107,37.489823,126.958614,37.3675674,문정2동호계3동,27552,2433.744,28730
2054,천호제1동,화곡본동,127.1368066,37.5450159,126.847725,37.544075,천호제1동화곡본동,35666,4042.891,31600
2055,신대방제1동,신정7동,126.91005,37.488943,126.8597007,37.514393,신대방제1동신정7동,7204,1287.875,8700
2056,장위제2동,한강로동,127.0545206,37.6123899,126.9692332,37.5281071,장위제2동한강로동,18958,2783.171,18100
2057,화곡본동,천호제1동,126.847725,37.544075,127.1368066,37.5450159,화곡본동천호제1동,34586,4537.745,30900
2058,중곡제3동,중곡제1동,127.0801736,37.5688084,127.080038,37.560675,중곡제3동중곡제1동,1505,482.411,3800
2059,상계10동,잠원동,127.060225,37.661274,127.0140771,37.5149619,상계10동잠원동,22619,4462.155,23600
2060,신정4동,신월2동,126.8558042,37.5245455,126.8444512,37.5249763,신정4동신월2동,1264,358.987,3800
2061,내곡동,망우본동,127.0583103,37.4493583,127.1014684,37.6005732,내곡동망우본동,25786,3301.436,25700
2062,일원1동,개봉제1동,127.0879629,37.491839,126.8511255,37.5003318,일원1동개봉제1동,29573,3047.528,29850
2063,강일동,정릉제1동,127.173909,37.5649783,127.0166146,37.6014512,강일동정릉제1동,21655,2916.768,25710
2064,무악동,종로5.6가동,126.958148,37.5760032,127.0050414,37.5720148,무악동종로5.6가동,6244,1619.186,9300
2065,창제5동,망우본동,127.0436793,37.6563436,127.1014684,37.6005732,창제5동망우본동,13276,2267.032,15100
2066,녹번동,신설동,126.9298245,37.6021944,127.0255251,37.5749343,녹번동신설동,16284,2346.748,15400
2067,청운효자동,중계4동,126.9706519,37.5841367,127.0780091,37.6587275,청운효자동중계4동,20555,2389.649,19600
2068,황학동,진관동,127.0212812,37.5673446,126.9210512,37.634983,황학동진관동,20060,2374.388,17900
2069,중계2.3동,서현1동,127.0687126,37.6421829,127.1260293,37.3829264,중계2.3동서현1동,39678,4816.826,35690
2070,암사제2동,명일제2동,127.1272074,37.5517481,127.1513427,37.546366,암사제2동명일제2동,2523,902.642,4800
2071,번제1동,청담동,127.0288473,37.6378913,127.049291,37.525107,번제1동청담동,22226,3925.798,22900
2072,장안제4동,이문제3동,,,,,장안제4동이문제3동,0,0.0,0
2073,공릉1.3동,방이2동,127.073838,37.624874,127.1114868,37.5164444,공릉1.3동방이2동,16277,3512.316,20900
2074,중계2.3동,신길제3동,127.0687126,37.6421829,126.9077425,37.5073003,중계2.3동신길제3동,31394,4306.652,29800
2075,원효로제2동,창릉동,126.951538,37.53435,126.8865438,37.6455111,원효로제2동창릉동,22066,1725.801,21130
2076,삼전동,장충동,127.0925354,37.502714,127.0078812,37.5618946,삼전동장충동,11766,2210.641,12500
2077,염창동,이태원제1동,126.8709777,37.553751,126.9950384,37.5325225,염창동이태원제1동,17868,2612.269,16000
2078,창제1동,응암제2동,127.0438683,37.6483046,126.9230926,37.5946071,창제1동응암제2동,19718,3038.229,19100
2079,종로1.2.3.4가동,창제5동,126.9902618,37.574461,127.0436793,37.6563436,종로1.2.3.4가동창제5동,12824,2110.479,13400
2080,노량진제2동,성수1가제1동,126.937352,37.508509,127.04965,37.542108,노량진제2동성수1가제1동,16247,2282.382,16300
2081,중계4동,길음제1동,127.0780091,37.6587275,127.0193925,37.6104856,중계4동길음제1동,9309,2772.026,14800
2082,금호2.3가동,구로제5동,127.0209487,37.5532922,126.8892945,37.5001593,금호2.3가동구로제5동,21380,2448.969,19900
2083,가양제2동,방학제1동,126.8512826,37.5673763,127.0407251,37.6641763,가양제2동방학제1동,34402,3552.235,31000
2084,구로제5동,금호2.3가동,126.8892945,37.5001593,127.0209487,37.5532922,구로제5동금호2.3가동,18576,3180.536,18400
2085,길음제2동,중화제1동,127.0273155,37.6066647,127.080623,37.6011745,길음제2동중화제1동,9134,1631.043,10500
2086,송파1동,송파1동,127.1093393,37.5062595,127.1093393,37.5062595,송파1동송파1동,0,0.0,0
2087,중화제2동,녹번동,127.0795427,37.5993838,126.9298245,37.6021944,중화제2동녹번동,18946,2878.437,20400
2088,개봉제1동,소사동,126.8511255,37.5003318,126.7945927,37.4858883,개봉제1동소사동,6140,1086.087,8310
2089,천호제1동,성수2가제1동,127.1368066,37.5450159,127.0540659,37.5395907,천호제1동성수2가제1동,10131,2499.612,14500
2090,신대방제1동,상도제1동,126.91005,37.488943,,,신대방제1동상도제1동,0,0.0,0
2091,방학제1동,천호제3동,127.0407251,37.6641763,127.1332269,37.5361455,방학제1동천호제3동,20349,3919.571,22000
2092,둔촌제2동,신길제6동,127.1419221,37.5332885,126.919437,37.498535,둔촌제2동신길제6동,26515,3800.426,24800
2093,답십리제1동,회현동,127.0512678,37.5717963,126.9793216,37.5572864,답십리제1동회현동,7961,2089.656,10800
2094,잠실4동,한강로동,127.1122668,37.5201089,126.9692332,37.5281071,잠실4동한강로동,16801,2257.82,15600
2095,번제2동,안양7동,127.0387953,37.6323588,126.9337068,37.3914353,번제2동안양7동,42682,4746.355,38550
2096,상계2동,문정2동,127.0678377,37.6574727,127.1108107,37.489823,상계2동문정2동,29665,4178.523,26100
2097,불광제2동,응암제1동,126.9257389,37.6208567,126.926813,37.6006884,불광제2동응암제1동,3611,775.612,5000
2098,수궁동,서림동,126.8314627,37.4939422,126.9349995,37.4749956,수궁동서림동,11198,3150.679,18430
2099,내곡동,거여1동,127.0583103,37.4493583,127.1432324,37.4969643,내곡동거여1동,12549,2178.852,13910
2100,광장동,논현1동,127.103025,37.546892,127.028461,37.5115706,광장동논현1동,15417,2728.4,15700
2101,은천동,과천동,126.9424278,37.4853086,126.9954261,37.4484318,은천동과천동,10306,1294.495,10410
2102,신사제1동,공릉1.3동,126.9117735,37.5978445,127.073838,37.624874,신사제1동공릉1.3동,18716,2134.796,17400
2103,전농제1동,사근동,127.0477575,37.5779984,127.0453315,37.5614846,전농제1동사근동,2869,687.913,4800
2104,성내제1동,구미1동,127.122425,37.5304417,127.111763,37.349365,성내제1동구미1동,25398,2908.358,27250
2105,강일동,대곶면,127.173909,37.5649783,126.5818539,37.6491083,강일동대곶면,65617,5625.346,56950
2106,하계1동,가양제3동,127.0725852,37.6405374,126.8605955,37.561092,하계1동가양제3동,29667,3710.954,27500
2107,도화동,한강로동,126.9498798,37.5415123,126.9692332,37.5281071,도화동한강로동,3575,1098.302,5900
2108,구로제2동,서교동,126.8834703,37.491377,126.914588,37.5551015,구로제2동서교동,11656,2197.227,14000
2109,상도제2동,발산제1동,126.942296,37.5055197,126.8331686,37.5531209,상도제2동발산제1동,18512,2386.559,18400
2110,인수동,종로1.2.3.4가동,127.0106307,37.6415105,126.9902618,37.574461,인수동종로1.2.3.4가동,10509,2797.93,16000
2111,불광제1동,신당제1동,126.9320747,37.6103876,,,불광제1동신당제1동,0,0.0,0
2112,중화제2동,면목본동,127.0795427,37.5993838,127.0874227,37.5873592,중화제2동면목본동,2384,528.601,4100
2113,종암동,송산1동,127.0351572,37.5990075,127.0866851,37.7311817,종암동송산1동,21279,2267.676,20570
2114,서초2동,문정2동,127.02496,37.49208,127.1108107,37.489823,서초2동문정2동,9709,1537.806,10500
2115,오류제1동,흑석동,126.845201,37.497009,126.966612,37.5058617,오류제1동흑석동,14984,3943.383,22770
2116,내곡동,신대방제2동,127.0583103,37.4493583,126.9244085,37.4984422,내곡동신대방제2동,17481,2569.802,19950
2117,정릉제2동,월계3동,127.0111047,37.6044729,127.0692485,37.6210475,정릉제2동월계3동,8454,1287.911,9500
2118,홍은제1동,신사제2동,126.9471111,37.5989056,126.9084195,37.5902796,홍은제1동신사제2동,5373,1070.409,6900
2119,장지동,양평제2동,127.1354,37.4785,126.8939535,37.5364739,장지동양평제2동,29619,3904.582,26400
2120,신월5동,풍납2동,126.8271621,37.5386227,127.1157686,37.5292584,신월5동풍납2동,31083,3853.455,26100
2121,천호제1동,휘경제2동,127.1368066,37.5450159,127.0685788,37.5902093,천호제1동휘경제2동,10981,2177.457,13400
2122,쌍문제4동,번제1동,127.028425,37.656482,127.0288473,37.6378913,쌍문제4동번제1동,3784,946.842,6100
2123,오륜동,중1동,127.1343,37.515425,126.7625573,37.5060408,오륜동중1동,39587,4273.36,36070
2124,월계2동,청운효자동,127.0508,37.6325377,126.9706519,37.5841367,월계2동청운효자동,15076,2441.38,15500
2125,왕십리도선동,창신제1동,127.0255501,37.5678257,127.016363,37.570758,왕십리도선동창신제1동,1235,637.001,3800
2126,회현동,종로5.6가동,126.9793216,37.5572864,127.0050414,37.5720148,회현동종로5.6가동,4154,883.116,6400
2127,등촌제3동,시흥제3동,126.847881,37.5589789,126.9057945,37.4403095,등촌제3동시흥제3동,18554,2411.884,19310
2128,길동,월곶면,127.1426791,37.5345598,126.5527814,37.7151254,길동월곶면,64794,5623.653,57090
2129,가양제1동,광장동,126.8447099,37.5695239,127.103025,37.546892,가양제1동광장동,31466,3322.572,26500
2130,방학제1동,문정2동,127.0407251,37.6641763,127.1108107,37.489823,방학제1동문정2동,29335,3897.637,25200
2131,잠실본동,압구정동,127.0832037,37.5060716,127.030713,37.530642,잠실본동압구정동,7208,1693.689,9200
2132,월곡제2동,하계2동,127.0478758,37.6057667,127.0679733,37.6320048,월곡제2동하계2동,6804,704.015,7600
2133,독산제1동,성내제1동,126.897041,37.4702453,127.122425,37.5304417,독산제1동성내제1동,28853,4434.887,27800
2134,상봉제1동,시흥제1동,127.0872004,37.5998799,126.9032625,37.4535411,상봉제1동시흥제1동,32263,4506.279,31200
2135,숭인제2동,영등포본동,127.019988,37.574867,126.9093046,37.5146826,숭인제2동영등포본동,13111,2749.725,14500
2136,명동,신길제4동,126.98585,37.560042,126.9112884,37.5084555,명동신길제4동,11032,1948.354,11800
2137,홍제제1동,효자동,126.9448779,37.5876988,126.9719206,37.5826488,홍제제1동효자동,4355,941.749,6300
2138,월계1동,개봉제1동,127.0630165,37.6199197,126.8511255,37.5003318,월계1동개봉제1동,28763,3900.918,26100
2139,홍제제3동,청운효자동,126.9496737,37.5938295,126.9706519,37.5841367,홍제제3동청운효자동,4501,822.675,5900
2140,중화제1동,송중동,127.080623,37.6011745,127.033738,37.616099,중화제1동송중동,7046,1569.383,9700
2141,신월4동,목1동,126.8401341,37.5246218,126.8712323,37.5303777,신월4동목1동,3127,433.204,4900
2142,서초4동,동선동,127.0221589,37.5026685,127.0203666,37.5939824,서초4동동선동,11815,2169.701,13400
2143,갈현제2동,왕십리제2동,126.9158385,37.6185866,127.0310207,37.5617987,갈현제2동왕십리제2동,19021,3374.719,21700
2144,서초3동,화곡제8동,127.0119725,37.4836682,126.848335,37.5326541,서초3동화곡제8동,22651,2229.368,20600
2145,은천동,안양8동,126.9424278,37.4853086,126.932137,37.3842191,은천동안양8동,17131,2599.994,17830
2146,오류제2동,광명4동,126.8395371,37.4888016,126.8563358,37.4771452,오류제2동광명4동,2432,917.637,4250
2147,충현동,신도림동,126.9546863,37.5648265,126.8805826,37.5077664,충현동신도림동,11421,1913.032,12500
2148,화곡제2동,석수2동,126.854613,37.531817,126.9093548,37.4139694,화곡제2동석수2동,20461,3088.595,22730
2149,증산동,가양제2동,126.9070404,37.5843063,126.8512826,37.5673763,증산동가양제2동,8926,1556.418,9700
2150,우이동,동선동,127.0118533,37.6479523,127.0203666,37.5939824,우이동동선동,7466,2144.929,11700
2151,목1동,태평1동,126.8712323,37.5303777,127.1261517,37.4407396,목1동태평1동,34306,4253.258,31010
2152,성수2가제3동,청담동,127.0552645,37.5482223,127.049291,37.525107,성수2가제3동청담동,4749,969.842,6500
2153,도봉제1동,신설동,127.0434369,37.6786913,127.0255251,37.5749343,도봉제1동신설동,17702,3107.756,19800
2154,대방동,을지로동,126.92635,37.508133,126.9913342,37.5667163,대방동을지로동,10763,2572.03,14600
2155,신당제4동,조안면,,,127.30345,37.5359,신당제4동조안면,0,0.0,0
2156,신림동,논현1동,126.927075,37.487426,127.028461,37.5115706,신림동논현1동,13246,2888.949,15900
2157,일원2동,김포1동,127.0737224,37.4922048,,,일원2동김포1동,0,0.0,0
2158,대조동,진접읍,126.920813,37.614165,127.1895841,37.7259104,대조동진접읍,39329,3784.089,36390
2159,혜화동,광희동,127.0005764,37.5869186,127.0050623,37.564494,혜화동광희동,3456,709.757,5200
2160,묵제2동,중계2.3동,127.0783313,37.6059528,127.0687126,37.6421829,묵제2동중계2.3동,5043,888.736,6600
2161,도봉제2동,서원동,127.046575,37.669751,126.9313,37.4797346,도봉제2동서원동,33362,5150.033,29800
2162,구로제4동,구로제4동,126.8891697,37.4916271,126.8891697,37.4916271,구로제4동구로제4동,0,0.0,0
2163,신월6동,연희동,126.8451512,37.5180328,126.9351754,37.5739083,신월6동연희동,14527,3040.37,16600
2164,방배1동,난향동,126.9945569,37.4832801,126.918842,37.461429,방배1동난향동,10087,1696.097,10300
2165,오류제1동,철산3동,126.845201,37.497009,126.8724885,37.4771336,오류제1동철산3동,5303,1379.47,8470
2166,종로1.2.3.4가동,제기제2동,126.9902618,37.574461,,,종로1.2.3.4가동제기제2동,0,0.0,0
2167,삼성동,과천동,127.062532,37.5144424,126.9954261,37.4484318,삼성동과천동,12736,1807.381,13150
2168,서초3동,양재1동,127.0119725,37.4836682,127.026744,37.4716412,서초3동양재1동,3013,483.811,4500
2169,행운동,제기제1동,126.9570456,37.4806541,,,행운동제기제1동,0,0.0,0
2170,가양제1동,사직동,126.8447099,37.5695239,126.9688397,37.576196,가양제1동사직동,17283,2578.041,18100
2171,이문제2동,가락2동,127.065075,37.6033571,127.1266714,37.4987054,이문제2동가락2동,18315,3248.092,20100
2172,성내제3동,천호제2동,127.13287,37.5260101,127.1254351,37.5435257,성내제3동천호제2동,3428,542.055,4900
2173,중계4동,쌍문제2동,127.0780091,37.6587275,127.0389254,37.6579935,중계4동쌍문제2동,4426,1209.315,6900
2174,방배4동,서림동,126.9923344,37.489007,126.9349995,37.4749956,방배4동서림동,8549,1555.012,10000
2175,중계2.3동,소사본2동,127.0687126,37.6421829,126.79993,37.4800723,중계2.3동소사본2동,38620,5577.204,36070
2176,중곡제4동,오금동,127.0894538,37.5590865,126.9138,37.6674,중곡제4동오금동,41347,3477.216,38210
2177,교남동,명동,126.9619364,37.5719391,126.98585,37.560042,교남동명동,4399,1132.546,7000
2178,천호제2동,초이동,127.1254351,37.5435257,127.1708285,37.536626,천호제2동초이동,6036,1262.23,7910
2179,북가좌제2동,장항2동,126.9112,37.5815,126.7783329,37.649886,북가좌제2동장항2동,20433,1959.174,20710
2180,이문제3동,이매1동,,,127.127146,37.3995239,이문제3동이매1동,0,0.0,0
2181,안암동,수유제2동,127.0213292,37.5858498,127.0198777,37.6447027,안암동수유제2동,8241,1530.233,9700
2182,보문동,대치2동,127.0228,37.580383,127.0642072,37.5022848,보문동대치2동,11742,2685.039,14000
2183,대학동,심곡2동,126.9369907,37.4706145,126.7870845,37.4873092,대학동심곡2동,22790,2552.898,25010
2184,신월4동,심곡본1동,126.8401341,37.5246218,126.7789446,37.4824389,신월4동심곡본1동,10055,1666.541,11330
2185,반포2동,당산제2동,126.9945091,37.5046022,126.8973273,37.5310483,반포2동당산제2동,11454,1413.983,11900
2186,회기동,휘경제1동,127.0553132,37.5908083,127.065725,37.592932,회기동휘경제1동,2238,649.995,4000
2187,면목제7동,이화동,127.0869854,37.5789945,127.004338,37.577008,면목제7동이화동,9042,2906.868,14100
2188,정릉제1동,방화제2동,127.0166146,37.6014512,126.8067549,37.5666997,정릉제1동방화제2동,25275,2876.441,22600
2189,세곡동,태평4동,127.1043555,37.4643683,127.1414857,37.4477013,세곡동태평4동,5845,628.83,7550
