,start,end,startlat,startlng,endlat,endlng,direction,distance,duration,taxiFare
2129,당산제2동,당산제2동,126.8973273,37.5310483,126.8973273,37.5310483,당산제2동당산제2동,0,0.0,0
2130,가락2동,서초3동,127.1266714,37.4987054,127.0119725,37.4836682,가락2동서초3동,11842,2680.769,16100
2131,면목본동,신월1동,127.0874227,37.5873592,126.831487,37.532808,면목본동신월1동,31138,4032.614,27500
2132,신내2동,방학제1동,127.0942306,37.6061896,127.0407251,37.6641763,신내2동방학제1동,10166,1942.269,13100
2133,천호제1동,도곡1동,127.1368066,37.5450159,127.0390246,37.488238,천호제1동도곡1동,14492,3425.096,18600
2134,사당제4동,왕십리도선동,126.9716704,37.4809888,127.0255501,37.5678257,사당제4동왕십리도선동,14293,2175.845,14300
2135,중림동,대학동,126.9644863,37.5548629,126.9369907,37.4706145,중림동대학동,13258,2316.033,14100
2136,신정6동,삼평동,126.8644471,37.5170414,127.1163916,37.4060784,신정6동삼평동,35323,4127.961,38190
2137,난곡동,송파2동,126.9216507,37.4709634,127.1167651,37.502317,난곡동송파2동,24064,3381.254,25110
2138,독산제3동,망우본동,126.9032524,37.4751198,127.1014684,37.6005732,독산제3동망우본동,29499,4019.212,28500
2139,삼선동,혜화동,127.0146297,37.5908326,127.0005764,37.5869186,삼선동혜화동,1773,517.955,3800
2140,장위제1동,장위제1동,127.0437129,37.6141245,127.0437129,37.6141245,장위제1동장위제1동,0,0.0,0
2141,둔촌제2동,구의제3동,127.1419221,37.5332885,127.0920204,37.5380706,둔촌제2동구의제3동,5184,1169.633,7800
2142,독산제1동,일산3동,126.897041,37.4702453,126.7702328,37.6769922,독산제1동일산3동,36747,3320.245,37450
2143,시흥제3동,도당동,126.9057945,37.4403095,126.7859358,37.5163212,시흥제3동도당동,17960,2772.418,19890
2144,성수1가제1동,성수1가제2동,127.04965,37.542108,127.0443325,37.5462991,성수1가제1동성수1가제2동,1399,322.162,3800
2145,휘경제1동,휘경제1동,127.065725,37.592932,127.065725,37.592932,휘경제1동휘경제1동,0,0.0,0
2146,갈현제1동,녹번동,126.916675,37.623707,126.9298245,37.6021944,갈현제1동녹번동,3627,766.476,5300
2147,양평제1동,통진읍,126.888238,37.52365,126.5972051,37.6917898,양평제1동통진읍,35610,2851.898,33030
2148,화곡제1동,우장산동,126.841562,37.530408,126.8418849,37.5482468,화곡제1동우장산동,3519,704.89,5400
2149,자금동,왕십리제2동,127.0582251,37.7502752,127.0310207,37.5617987,자금동왕십리제2동,25317,4560.59,31890
2150,상도제1동,영종동,,,126.5315335,37.4942488,상도제1동영종동,0,0.0,0
2151,인수동,회현동,127.0106307,37.6415105,126.9793216,37.5572864,인수동회현동,12549,3517.812,19800
2152,가양제2동,홍제제1동,126.8512826,37.5673763,126.9448779,37.5876988,가양제2동홍제제1동,13919,1808.119,13700
2153,불광제2동,광희동,126.9257389,37.6208567,127.0050623,37.564494,불광제2동광희동,13766,2752.354,15300
2154,중화제1동,구산동,127.080623,37.6011745,126.9103893,37.6117455,중화제1동구산동,19668,3203.566,21000
2155,노량진제2동,낙성대동,126.937352,37.508509,126.9583884,37.4762971,노량진제2동낙성대동,5162,1012.324,6900
2156,수색동,공릉2동,126.8936659,37.5835192,127.083488,37.621332,수색동공릉2동,23102,2462.438,21600
2157,장위제2동,공항동,127.0545206,37.6123899,126.8101437,37.5588296,장위제2동공항동,30868,3421.606,26700
2158,불광제1동,구미동,126.9320747,37.6103876,127.1226373,37.3402542,불광제1동구미동,54859,5476.101,47850
2159,하계1동,응암제2동,127.0725852,37.6405374,126.9230926,37.5946071,하계1동응암제2동,21213,3451.837,21900
2160,부림동,왕십리제2동,126.9986011,37.4335392,127.0310207,37.5617987,부림동왕십리제2동,19844,2938.223,23570
2161,응암제2동,삼각산동,126.9230926,37.5946071,127.0207209,37.6151568,응암제2동삼각산동,12851,2174.322,14500
2162,월계3동,용두동,127.0692485,37.6210475,127.0372011,37.5758884,월계3동용두동,7162,1760.831,9900
2163,내곡동,용답동,127.0583103,37.4493583,127.0555515,37.5640618,내곡동용답동,20801,2624.932,20100
2164,수궁동,양평제1동,126.8314627,37.4939422,126.888238,37.52365,수궁동양평제1동,7860,2597.252,12400
2165,독산제1동,역삼1동,126.897041,37.4702453,127.0333574,37.4954841,독산제1동역삼1동,14969,3048.843,17100
2166,수서동,교남동,127.104929,37.4889181,126.9619364,37.5719391,수서동교남동,19513,3526.492,20900
2167,구로제1동,연희동,126.8757585,37.4930433,126.9351754,37.5739083,구로제1동연희동,13852,2242.785,15200
2168,신촌동,역삼1동,126.9418114,37.5640923,127.0333574,37.4954841,신촌동역삼1동,14951,2668.142,17700
2169,고척제1동,회현동,126.8628603,37.5004631,126.9793216,37.5572864,고척제1동회현동,13587,3489.587,18500
2170,수서동,운중동,127.104929,37.4889181,127.0777747,37.3906424,수서동운중동,16182,1555.06,16330
2171,방화제2동,일원2동,126.8067549,37.5666997,127.0737224,37.4922048,방화제2동일원2동,35028,4669.273,30000
2172,창제2동,연희동,127.0356387,37.6414033,126.9351754,37.5739083,창제2동연희동,17151,2790.931,17500
2173,상봉제1동,길동,127.0872004,37.5998799,127.1426791,37.5345598,상봉제1동길동,12864,2515.383,16490
2174,을지로동,상암동,126.9913342,37.5667163,126.8946875,37.578325,을지로동상암동,11662,1979.909,12400
2175,삼각산동,일원본동,127.0207209,37.6151568,127.0864633,37.4833484,삼각산동일원본동,24289,3559.451,25600
2176,잠실본동,장위제1동,127.0832037,37.5060716,127.0437129,37.6141245,잠실본동장위제1동,18237,2082.557,16400
2177,일원본동,교남동,127.0864633,37.4833484,126.9619364,37.5719391,일원본동교남동,20766,3770.46,23300
2178,장위제1동,신내2동,127.0437129,37.6141245,127.0942306,37.6061896,장위제1동신내2동,6424,1222.863,8000
2179,교남동,광희동,126.9619364,37.5719391,127.0050623,37.564494,교남동광희동,5103,1012.505,7000
2180,광희동,석관동,127.0050623,37.564494,127.061413,37.612957,광희동석관동,9275,1476.645,10000
2181,신정4동,월곡제2동,126.8558042,37.5245455,127.0478758,37.6057667,신정4동월곡제2동,24479,3147.845,23000
2182,중계2.3동,논현1동,127.0687126,37.6421829,127.028461,37.5115706,중계2.3동논현1동,20409,4479.651,22800
2183,번제3동,숭인제2동,127.04665,37.625874,127.019988,37.574867,번제3동숭인제2동,8147,2268.247,12700
2184,삼성2동,한강로동,127.04595,37.5112,126.9692332,37.5281071,삼성2동한강로동,11572,1499.222,11400
2185,자양제1동,반포4동,127.082438,37.534508,127.0003853,37.4974314,자양제1동반포4동,15126,1893.517,14300
2186,신정1동,소사본2동,126.8542636,37.5185289,126.79993,37.4800723,신정1동소사본2동,8158,1379.873,9070
2187,망원제1동,한남동,126.9055969,37.5556222,127.0005,37.53455,망원제1동한남동,13333,2134.276,12600
2188,가양제2동,신정1동,126.8512826,37.5673763,126.8542636,37.5185289,가양제2동신정1동,7387,1404.112,8700
2189,망원제2동,한강로동,126.9023578,37.5602495,126.9692332,37.5281071,망원제2동한강로동,9343,1642.917,10400
2190,쌍문제4동,서초1동,127.028425,37.656482,127.0195082,37.4901186,쌍문제4동서초1동,28341,5322.735,29700
2191,자양제4동,사근동,127.0662969,37.5341115,127.0453315,37.5614846,자양제4동사근동,5753,1028.545,7000
2192,신정2동,화곡제8동,126.870679,37.5192314,126.848335,37.5326541,신정2동화곡제8동,3632,788.427,5600
2193,신정2동,화곡제1동,126.870679,37.5192314,126.841562,37.530408,신정2동화곡제1동,3888,817.051,5700
2194,월계3동,삼각산동,127.0692485,37.6210475,127.0207209,37.6151568,월계3동삼각산동,6489,1433.771,8300
2195,난곡동,사당제2동,126.9216507,37.4709634,126.9792598,37.4887323,난곡동사당제2동,10659,1979.427,11900
2196,대림제2동,용강동,126.8982938,37.4927521,126.9426766,37.5422119,대림제2동용강동,8492,1551.115,9800
2197,시흥제2동,소사동,126.9148345,37.4495487,126.7945927,37.4858883,시흥제2동소사동,19492,2466.47,21430
2198,대림제1동,상도제3동,126.905818,37.4954685,126.9313793,37.4991123,대림제1동상도제3동,3321,718.194,5500
2199,구산동,노량진제1동,126.9103893,37.6117455,126.942013,37.512308,구산동노량진제1동,17497,2770.826,18600
2200,신정4동,상도제3동,126.8558042,37.5245455,126.9313793,37.4991123,신정4동상도제3동,8658,1904.638,11400
2201,양평제2동,왕십리도선동,126.8939535,37.5364739,127.0255501,37.5678257,양평제2동왕십리도선동,23595,2527.649,24100
2202,오류제2동,필동,126.8395371,37.4888016,126.9955699,37.5601529,오류제2동필동,21654,4992.086,31350
2203,상도제1동,이촌제1동,,,126.9732,37.5214167,상도제1동이촌제1동,0,0.0,0
2204,중계본동,잠실3동,127.080338,37.64784,127.094375,37.513333,중계본동잠실3동,21690,3158.078,23930
2205,사직동,학온동,126.9688397,37.576196,126.8513466,37.4154672,사직동학온동,31973,3012.521,30090
2206,양재2동,군자동,127.041188,37.470601,127.0753494,37.5554853,양재2동군자동,17341,1930.871,16000
2207,평창동,능동,126.9681871,37.6063166,127.0804994,37.5537803,평창동능동,16279,2618.268,18300
2208,면목제7동,상계6.7동,127.0869854,37.5789945,127.0669541,37.654882,면목제7동상계6.7동,11066,1544.326,11700
2209,월계2동,성수1가제1동,127.0508,37.6325377,127.04965,37.542108,월계2동성수1가제1동,17275,3616.825,19700
2210,홍은제1동,종로5.6가동,126.9471111,37.5989056,127.0050414,37.5720148,홍은제1동종로5.6가동,8947,2058.87,11900
2211,거여1동,안양8동,127.1432324,37.4969643,126.932137,37.3842191,거여1동안양8동,33409,3112.592,34090
2212,논현1동,영등포동,127.028461,37.5115706,126.9106918,37.5203985,논현1동영등포동,15643,1831.345,14900
2213,교남동,잠실3동,126.9619364,37.5719391,127.094375,37.513333,교남동잠실3동,17938,2524.044,16800
2214,성내제1동,문원동,127.122425,37.5304417,127.0018402,37.4264061,성내제1동문원동,31812,2775.103,31330
2215,대림제3동,고양동,126.8980312,37.4983347,126.9037032,37.7033661,대림제3동고양동,31006,2852.767,29970
2216,정릉제3동,장위제1동,127.004186,37.6089578,127.0437129,37.6141245,정릉제3동장위제1동,4900,908.468,6200
2217,중계2.3동,청담동,127.0687126,37.6421829,127.049291,37.525107,중계2.3동청담동,20246,3945.456,21200
2218,금호1가동,야탑3동,127.0216354,37.5549008,127.1379228,37.4108339,금호1가동야탑3동,24993,2864.97,24650
2219,대흥동,휘경제2동,126.9424619,37.5557827,127.0685788,37.5902093,대흥동휘경제2동,22150,2567.905,20200
2220,우장산동,화곡제1동,126.8418849,37.5482468,126.841562,37.530408,우장산동화곡제1동,3215,678.289,5000
2221,우장산동,발산제1동,126.8418849,37.5482468,126.8331686,37.5531209,우장산동발산제1동,1304,582.125,3800
2222,양재1동,진접읍,127.026744,37.4716412,127.1895841,37.7259104,양재1동진접읍,48574,3833.5,44930
2223,우이동,능동,127.0118533,37.6479523,127.0804994,37.5537803,우이동능동,14402,2876.157,15900
2224,용두동,성수1가제1동,127.0372011,37.5758884,127.04965,37.542108,용두동성수1가제1동,5367,1520.439,7800
2225,잠실7동,잠실본동,127.0771146,37.5086777,127.0832037,37.5060716,잠실7동잠실본동,1264,289.794,3800
2226,서빙고동,녹번동,126.994663,37.520458,126.9298245,37.6021944,서빙고동녹번동,19183,1808.846,17800
2227,상암동,사당제4동,126.8946875,37.578325,126.9716704,37.4809888,상암동사당제4동,17553,2417.452,16700
2228,화곡제1동,광희동,126.841562,37.530408,127.0050623,37.564494,화곡제1동광희동,19747,3458.357,20700
2229,신정2동,광희동,126.870679,37.5192314,127.0050623,37.564494,신정2동광희동,18620,3803.194,19700
2230,행당제2동,상도제2동,127.02935,37.558208,126.942296,37.5055197,행당제2동상도제2동,12151,2161.821,12300
2231,신당제3동,조안면,,,127.30345,37.5359,신당제3동조안면,0,0.0,0
2232,상계6.7동,중화제2동,127.0669541,37.654882,127.0795427,37.5993838,상계6.7동중화제2동,6949,1503.397,8900
2233,회기동,삼각산동,127.0553132,37.5908083,127.0207209,37.6151568,회기동삼각산동,5590,1106.585,7500
2234,화곡제3동,화곡제3동,126.8384231,37.5425392,126.8384231,37.5425392,화곡제3동화곡제3동,0,0.0,0
2235,상봉제2동,구미동,127.0808518,37.592892,127.1226373,37.3402542,상봉제2동구미동,34990,4324.183,35650
2236,발산제1동,고덕제1동,126.8331686,37.5531209,127.1515382,37.5572593,발산제1동고덕제1동,38530,4599.999,33600
2237,수유제1동,월계3동,127.0176014,37.6300865,127.0692485,37.6210475,수유제1동월계3동,6553,1414.558,8500
2238,번제1동,양재1동,127.0288473,37.6378913,127.026744,37.4716412,번제1동양재1동,28998,5516.853,29800
2239,면목제2동,화양동,127.07905,37.589799,127.0713152,37.5465421,면목제2동화양동,5507,2271.559,10700
2240,보문동,이화동,127.0228,37.580383,127.004338,37.577008,보문동이화동,2707,996.76,4600
2241,한강로동,응암제3동,126.9692332,37.5281071,126.9157268,37.5922474,한강로동응암제3동,14597,1764.383,14500
2242,용두동,가양제2동,127.0372011,37.5758884,126.8512826,37.5673763,용두동가양제2동,26086,2496.393,22100
2243,화곡본동,구산동,126.847725,37.544075,126.9103893,37.6117455,화곡본동구산동,13282,2434.31,15830
2244,삼양동,한남동,127.0197725,37.6250518,127.0005,37.53455,삼양동한남동,12336,3753.247,19400
2245,망우본동,공덕동,127.1014684,37.6005732,126.960025,37.550192,망우본동공덕동,15058,3921.675,20900
2246,정릉제1동,삼각산동,127.0166146,37.6014512,127.0207209,37.6151568,정릉제1동삼각산동,2556,633.794,4300
2247,길동,제기제1동,127.1426791,37.5345598,,,길동제기제1동,0,0.0,0
2248,천호제1동,한강로동,127.1368066,37.5450159,126.9692332,37.5281071,천호제1동한강로동,23734,2921.386,20200
2249,등촌제3동,고덕제1동,126.847881,37.5589789,127.1515382,37.5572593,등촌제3동고덕제1동,35984,4183.186,30900
2250,돈암제2동,중곡제3동,127.0105659,37.598039,127.0801736,37.5688084,돈암제2동중곡제3동,10519,2033.419,11900
2251,중계4동,백석1동,127.0780091,37.6587275,126.7925109,37.6496787,중계4동백석1동,37873,2952.179,36630
2252,대림제1동,대치2동,126.905818,37.4954685,127.0642072,37.5022848,대림제1동대치2동,21288,3403.935,20200
2253,미아동,노량진제2동,127.0269791,37.6270736,126.937352,37.508509,미아동노량진제2동,29482,3937.242,25200
2254,길동,삼전동,127.1426791,37.5345598,127.0925354,37.502714,길동삼전동,7486,1553.967,9700
2255,묵제2동,서초2동,127.0783313,37.6059528,127.02496,37.49208,묵제2동서초2동,19492,4335.12,22900
2256,신월5동,평창동,126.8271621,37.5386227,126.9681871,37.6063166,신월5동평창동,20819,3403.997,21500
2257,대치2동,하계1동,127.0642072,37.5022848,127.0725852,37.6405374,대치2동하계1동,21393,2126.949,19900
2258,오류제2동,개봉제1동,126.8395371,37.4888016,126.8511255,37.5003318,오류제2동개봉제1동,3225,565.515,5000
2259,면목제7동,하계2동,127.0869854,37.5789945,127.0679733,37.6320048,면목제7동하계2동,8470,1146.468,9000
2260,상봉제1동,서초3동,127.0872004,37.5998799,127.0119725,37.4836682,상봉제1동서초3동,22526,4193.779,24600
2261,녹번동,오류제2동,126.9298245,37.6021944,126.8395371,37.4888016,녹번동오류제2동,21448,3144.535,20730
2262,장위제2동,삼선동,127.0545206,37.6123899,127.0146297,37.5908326,장위제2동삼선동,6320,1416.433,9300
2263,도봉제1동,호원2동,127.0434369,37.6786913,127.0430544,37.7263805,도봉제1동호원2동,7878,1075.221,9670
2264,평창동,신월5동,126.9681871,37.6063166,126.8271621,37.5386227,평창동신월5동,19962,3145.016,20500
2265,일원1동,하계2동,127.0879629,37.491839,127.0679733,37.6320048,일원1동하계2동,27195,2733.838,25400
2266,구의제1동,목2동,127.0856756,37.5424917,126.8717128,37.5461131,구의제1동목2동,28771,2780.546,24400
2267,천호제2동,숭인제2동,127.1254351,37.5435257,127.019988,37.574867,천호제2동숭인제2동,11689,2554.731,15100
2268,강일동,안양4동,127.173909,37.5649783,126.9178571,37.3965313,강일동안양4동,43083,4247.576,43370
2269,묵제2동,상봉제2동,127.0783313,37.6059528,127.0808518,37.592892,묵제2동상봉제2동,2009,416.536,3800
2270,강일동,망원제1동,127.173909,37.5649783,126.9055969,37.5556222,강일동망원제1동,32412,3576.144,31650
2271,교남동,홍은제2동,126.9619364,37.5719391,126.9342509,37.5801972,교남동홍은제2동,6993,1127.414,8500
2272,송파1동,영등포동,127.1093393,37.5062595,126.9106918,37.5203985,송파1동영등포동,23334,2860.344,21500
2273,천호제2동,반포3동,127.1254351,37.5435257,127.0056289,37.5120925,천호제2동반포3동,16842,2438.567,15200
2274,공항동,망우본동,126.8101437,37.5588296,127.1014684,37.6005732,공항동망우본동,34841,4107.473,31900
2275,시흥제3동,행당제2동,126.9057945,37.4403095,127.02935,37.558208,시흥제3동행당제2동,28926,3442.987,30010
2276,가양제2동,잠실본동,126.8512826,37.5673763,127.0832037,37.5060716,가양제2동잠실본동,28903,3749.094,24500
2277,서림동,광명3동,126.9349995,37.4749956,126.8569482,37.4802281,서림동광명3동,8766,1839.092,11430
2278,상계6.7동,삼각산동,127.0669541,37.654882,127.0207209,37.6151568,상계6.7동삼각산동,8404,1951.856,10800
2279,등촌제1동,방화제1동,126.8589287,37.5558155,126.817026,37.5703659,등촌제1동방화제1동,8388,1090.529,9200
2280,제기제2동,중계2.3동,,,127.0687126,37.6421829,제기제2동중계2.3동,0,0.0,0
2281,청림동,반포1동,126.9585773,37.4918329,127.0135073,37.5050895,청림동반포1동,7098,1527.704,8600
2282,방이2동,종로1.2.3.4가동,127.1114868,37.5164444,126.9902618,37.574461,방이2동종로1.2.3.4가동,17285,2782.691,17300
2283,반포1동,청림동,127.0135073,37.5050895,126.9585773,37.4918329,반포1동청림동,8655,1396.067,9700
2284,묵제1동,일원1동,127.0784729,37.6123734,127.0879629,37.491839,묵제1동일원1동,23120,3437.919,22700
2285,발산제1동,사근동,126.8331686,37.5531209,127.0453315,37.5614846,발산제1동사근동,29437,4056.602,25900
2286,은천동,고촌면,126.9424278,37.4853086,126.7709246,37.6033003,은천동고촌면,23755,2890.367,23650
2287,춘의동,등촌제3동,126.7858889,37.5027214,126.847881,37.5589789,춘의동등촌제3동,11210,2290.0,14650
2288,풍납2동,시흥제2동,127.1157686,37.5292584,126.9148345,37.4495487,풍납2동시흥제2동,40937,3329.085,40230
2289,을지로동,풍납2동,126.9913342,37.5667163,127.1157686,37.5292584,을지로동풍납2동,17659,1821.875,15900
2290,서초1동,상봉제2동,127.0195082,37.4901186,127.0808518,37.592892,서초1동상봉제2동,19659,1920.538,18100
2291,홍제제1동,철산3동,126.9448779,37.5876988,126.8724885,37.4771336,홍제제1동철산3동,17050,2711.921,17910
2292,신도림동,한강로동,126.8805826,37.5077664,126.9692332,37.5281071,신도림동한강로동,10110,2445.81,13800
2293,구로제4동,공릉2동,126.8891697,37.4916271,127.083488,37.621332,구로제4동공릉2동,31063,3437.793,28900
2294,신정3동,고척제1동,126.8547892,37.5151685,126.8628603,37.5004631,신정3동고척제1동,1976,501.008,3800
2295,길동,방배4동,127.1426791,37.5345598,126.9923344,37.489007,길동방배4동,21380,3093.063,20400
2296,공항동,신정3동,126.8101437,37.5588296,126.8547892,37.5151685,공항동신정3동,7713,1328.912,9400
2297,천호제3동,신내2동,127.1332269,37.5361455,127.0942306,37.6061896,천호제3동신내2동,12979,1984.845,14500
2298,남가좌제2동,대흥동,126.9238889,37.5784658,126.9424619,37.5557827,남가좌제2동대흥동,3910,1345.748,7500
2299,노량진제1동,발산제1동,126.942013,37.512308,126.8331686,37.5531209,노량진제1동발산제1동,15359,2198.086,16200
2300,번제3동,면목제4동,127.04665,37.625874,127.0855775,37.5746736,번제3동면목제4동,7720,1845.705,10000
2301,우이동,종암동,127.0118533,37.6479523,127.0351572,37.5990075,우이동종암동,6858,1456.555,8700
2302,한강로동,우이동,126.9692332,37.5281071,127.0118533,37.6479523,한강로동우이동,24840,3053.185,22900
2303,신정4동,목3동,126.8558042,37.5245455,126.8644431,37.5448009,신정4동목3동,3118,666.711,4800
2304,중계4동,송중동,127.0780091,37.6587275,127.033738,37.616099,중계4동송중동,7677,2201.688,12400
2305,철산3동,홍제제1동,126.8724885,37.4771336,126.9448779,37.5876988,철산3동홍제제1동,17369,2404.308,20310
2306,서빙고동,일원본동,126.994663,37.520458,127.0864633,37.4833484,서빙고동일원본동,17325,2108.315,16500
2307,신사동,서초3동,127.0227814,37.5240101,127.0119725,37.4836682,신사동서초3동,8332,1437.635,8900
2308,행당제1동,구미1동,127.036188,37.558567,127.111763,37.349365,행당제1동구미1동,30222,3263.59,30650
2309,염창동,화곡본동,126.8709777,37.553751,126.847725,37.544075,염창동화곡본동,3863,799.635,5900
2310,답십리제4동,면목제2동,,,127.07905,37.589799,답십리제4동면목제2동,0,0.0,0
2311,중화제2동,공릉1.3동,127.0795427,37.5993838,127.073838,37.624874,중화제2동공릉1.3동,2926,433.438,4800
2312,서림동,가산동,126.9349995,37.4749956,126.8917326,37.4769094,서림동가산동,5696,1196.768,7800
2313,중화제1동,묵제1동,127.080623,37.6011745,127.0784729,37.6123734,중화제1동묵제1동,1464,213.073,3800
2314,공릉1.3동,중화제1동,127.073838,37.624874,127.080623,37.6011745,공릉1.3동중화제1동,3926,867.38,6000
2315,장위제2동,동선동,127.0545206,37.6123899,127.0203666,37.5939824,장위제2동동선동,6227,1314.924,8900
2316,석촌동,중곡제1동,127.1037,37.503592,127.080038,37.560675,석촌동중곡제1동,10000,1706.773,11200
2317,천호제3동,인수동,127.1332269,37.5361455,127.0106307,37.6415105,천호제3동인수동,22267,3029.793,21800
2318,서원동,전농제2동,126.9313,37.4797346,127.0600375,37.5781027,서원동전농제2동,21976,3014.861,21300
2319,구로제1동,한강로동,126.8757585,37.4930433,126.9692332,37.5281071,구로제1동한강로동,12959,2551.067,15200
2320,독산제1동,안양1동,126.897041,37.4702453,126.9259084,37.3989921,독산제1동안양1동,9323,1618.67,11130
2321,역촌동,반포4동,126.915114,37.6044046,127.0003853,37.4974314,역촌동반포4동,20582,3598.616,20400
2322,응암제2동,중계2.3동,126.9230926,37.5946071,127.0687126,37.6421829,응암제2동중계2.3동,21559,2627.075,20200
2323,신월7동,등촌제3동,126.8346571,37.5219343,126.847881,37.5589789,신월7동등촌제3동,8189,1953.424,11700
2324,면목본동,면목제7동,127.0874227,37.5873592,127.0869854,37.5789945,면목본동면목제7동,1365,418.527,3800
2325,장안제4동,등촌제3동,,,126.847881,37.5589789,장안제4동등촌제3동,0,0.0,0
2326,신대방제1동,사당제3동,126.91005,37.488943,126.9734908,37.4845247,신대방제1동사당제3동,8039,1583.319,9800
2327,이태원제2동,서초2동,126.9901481,37.5418962,127.02496,37.49208,이태원제2동서초2동,8159,1384.908,9200
2328,인수동,금호2.3가동,127.0106307,37.6415105,127.0209487,37.5532922,인수동금호2.3가동,11478,3141.755,17600
2329,가양제1동,상동,126.8447099,37.5695239,126.7544075,37.5005775,가양제1동상동,15225,2729.665,18070
2330,진관동,정발산동,126.9210512,37.634983,126.7798523,37.6724844,진관동정발산동,15762,2119.01,17070
2331,반포4동,역촌동,127.0003853,37.4974314,126.915114,37.6044046,반포4동역촌동,20457,2205.307,19300
2332,가산동,이화동,126.8917326,37.4769094,127.004338,37.577008,가산동이화동,18310,3872.578,21700
2333,보문동,상봉제2동,127.0228,37.580383,127.0808518,37.592892,보문동상봉제2동,6830,1266.558,7900
2334,도봉제1동,행당제1동,127.0434369,37.6786913,127.036188,37.558567,도봉제1동행당제1동,19746,3205.136,20200
2335,구의제3동,암사제2동,127.0920204,37.5380706,127.1272074,37.5517481,구의제3동암사제2동,5053,812.271,6400
2336,신수동,가양제2동,126.9351878,37.5471182,126.8512826,37.5673763,신수동가양제2동,10594,1243.958,10400
2337,삼전동,서현1동,127.0925354,37.502714,127.1260293,37.3829264,삼전동서현1동,18444,1928.449,19090
2338,상일동,명일제2동,127.1683007,37.550583,127.1513427,37.546366,상일동명일제2동,2267,598.745,4100
2339,난곡동,시흥제5동,126.9216507,37.4709634,126.908294,37.4523912,난곡동시흥제5동,4705,679.656,5900
2340,증산동,구의제3동,126.9070404,37.5843063,127.0920204,37.5380706,증산동구의제3동,27212,3413.3,23600
2341,대림제3동,광장동,126.8980312,37.4983347,127.103025,37.546892,대림제3동광장동,26472,3052.492,24000
2342,월계1동,중화제2동,127.0630165,37.6199197,127.0795427,37.5993838,월계1동중화제2동,3938,853.852,5900
2343,석관동,삼각산동,127.061413,37.612957,127.0207209,37.6151568,석관동삼각산동,5760,1215.391,7700
2344,자양제1동,왕십리도선동,127.082438,37.534508,127.0255501,37.5678257,자양제1동왕십리도선동,9675,1711.742,12000
2345,개봉제2동,철산3동,126.8565584,37.4908359,126.8724885,37.4771336,개봉제2동철산3동,3415,685.54,4990
2346,시흥제1동,중계4동,126.9032625,37.4535411,127.0780091,37.6587275,시흥제1동중계4동,40268,3943.238,40070
2347,보문동,묵제2동,127.0228,37.580383,127.0783313,37.6059528,보문동묵제2동,8052,1447.394,9300
2348,도봉제2동,대흥동,127.046575,37.669751,126.9424619,37.5557827,도봉제2동대흥동,26639,4108.997,27000
2349,신정3동,능동,126.8547892,37.5151685,127.0804994,37.5537803,신정3동능동,26938,4133.92,26600
2350,천호제1동,정릉제2동,127.1368066,37.5450159,127.0111047,37.6044729,천호제1동정릉제2동,17401,3193.008,18700
2351,합정동,서교동,126.9118888,37.5516561,126.914588,37.5551015,합정동서교동,679,155.74,3800
2352,금호4가동,연희동,127.02241,37.5471987,126.9351754,37.5739083,금호4가동연희동,13389,2536.088,14600
2353,답십리제2동,용답동,127.06125,37.567417,127.0555515,37.5640618,답십리제2동용답동,1600,476.953,3800
2354,삼양동,중곡제3동,127.0197725,37.6250518,127.0801736,37.5688084,삼양동중곡제3동,12715,2605.45,14900
2355,하계1동,중화제2동,127.0725852,37.6405374,127.0795427,37.5993838,하계1동중화제2동,5606,1129.841,7500
2356,수색동,등촌제3동,126.8936659,37.5835192,126.847881,37.5589789,수색동등촌제3동,6060,1522.317,9190
2357,방학제2동,중화제2동,127.0351005,37.6681842,127.0795427,37.5993838,방학제2동중화제2동,10277,2224.698,12500
2358,도봉제1동,우이동,127.0434369,37.6786913,127.0118533,37.6479523,도봉제1동우이동,6671,1236.839,7800
2359,방배본동,천연동,126.988785,37.4941452,126.9590332,37.5711247,방배본동천연동,11749,2234.951,13700
2360,당산제2동,분당동,126.8973273,37.5310483,127.1310988,37.3702367,당산제2동분당동,39327,4144.315,35170
2361,수유제2동,수유제1동,127.0198777,37.6447027,127.0176014,37.6300865,수유제2동수유제1동,2054,469.262,3800
2362,방화제3동,장위제2동,126.8135628,37.5787386,127.0545206,37.6123899,방화제3동장위제2동,28201,3391.668,24700
2363,제기제2동,방학제2동,,,127.0351005,37.6681842,제기제2동방학제2동,0,0.0,0
2364,천호제2동,성내제2동,127.1254351,37.5435257,127.129563,37.532425,천호제2동성내제2동,2862,667.109,4900
2365,가양제2동,성수1가제2동,126.8512826,37.5673763,127.0443325,37.5462991,가양제2동성수1가제2동,24778,3688.693,21500
2366,천연동,서초3동,126.9590332,37.5711247,127.0119725,37.4836682,천연동서초3동,12056,2563.283,13000
2367,도림동,가양제1동,126.89595,37.509475,126.8447099,37.5695239,도림동가양제1동,12750,2022.51,14200
2368,천호제3동,왕십리도선동,127.1332269,37.5361455,127.0255501,37.5678257,천호제3동왕십리도선동,11182,2256.664,14300
2369,왕십리도선동,천호제3동,127.0255501,37.5678257,127.1332269,37.5361455,왕십리도선동천호제3동,15366,1858.13,15100
2370,사근동,삼양동,127.0453315,37.5614846,127.0197725,37.6250518,사근동삼양동,9365,1962.213,11700
2371,신정3동,행당제1동,126.8547892,37.5151685,127.036188,37.558567,신정3동행당제1동,23203,3940.213,23000
