통계년월,통계시도명,통계시군구명,장애유형,성별,등록장애인수
201808,서울특별시,동작구,청각,여자,882
201808,서울특별시,동작구,언어,남자,104
201808,서울특별시,동작구,언어,여자,41
201808,서울특별시,동작구,지적,남자,532
201808,서울특별시,동작구,지적,여자,333
201808,서울특별시,동작구,뇌병변,남자,908
201808,서울특별시,동작구,뇌병변,여자,666
201808,서울특별시,동작구,자폐성,남자,179
201808,서울특별시,동작구,자폐성,여자,32
201808,서울특별시,동작구,정신,남자,255
201808,서울특별시,동작구,정신,여자,266
201808,서울특별시,동작구,신장,남자,356
201808,서울특별시,동작구,신장,여자,281
201808,서울특별시,동작구,지체,여자,2951
201808,서울특별시,동작구,심장,남자,31
201808,서울특별시,동작구,심장,여자,17
201808,서울특별시,동작구,호흡기,남자,54
201808,서울특별시,동작구,호흡기,여자,15
201808,서울특별시,동작구,간,남자,72
201808,서울특별시,동작구,간,여자,28
201808,서울특별시,동작구,시각,남자,993
201808,서울특별시,동작구,안면,남자,7
201808,서울특별시,동작구,안면,여자,1
201808,서울특별시,동작구,장루.요루,남자,70
201808,서울특별시,동작구,장루.요루,여자,37
201808,서울특별시,동작구,뇌전증,남자,21
201808,서울특별시,동작구,뇌전증,여자,24
201808,서울특별시,동작구,지체,남자,3667
201808,서울특별시,동작구,시각,여자,612
201808,서울특별시,동작구,청각,남자,1111
201808,서울특별시,관악구,청각,남자,1428
201808,서울특별시,관악구,청각,여자,1012
201808,서울특별시,관악구,언어,남자,120
201808,서울특별시,관악구,언어,여자,37
201808,서울특별시,관악구,지적,남자,803
201808,서울특별시,관악구,지체,남자,5398
201808,서울특별시,관악구,지적,여자,499
201808,서울특별시,관악구,뇌병변,남자,1257
201808,서울특별시,관악구,뇌병변,여자,808
201808,서울특별시,관악구,지체,여자,4109
201808,서울특별시,관악구,자폐성,남자,191
201808,서울특별시,관악구,자폐성,여자,36
201808,서울특별시,관악구,정신,남자,444
201808,서울특별시,관악구,정신,여자,424
201808,서울특별시,관악구,신장,남자,543
201808,서울특별시,관악구,신장,여자,368
201808,서울특별시,관악구,심장,남자,36
201808,서울특별시,관악구,심장,여자,19
201808,서울특별시,관악구,호흡기,남자,81
201808,서울특별시,관악구,호흡기,여자,21
201808,서울특별시,관악구,간,남자,73
201808,서울특별시,관악구,간,여자,29
201808,서울특별시,관악구,안면,남자,8
201808,서울특별시,관악구,안면,여자,7
201808,서울특별시,관악구,장루.요루,남자,83
201808,서울특별시,관악구,장루.요루,여자,51
201808,서울특별시,관악구,뇌전증,남자,36
201808,서울특별시,관악구,시각,남자,1415
